longitude,latitude
37.54647,55.93464
37.54656,55.93428
37.54667,55.93391
37.54669,55.93381
37.54678,55.93355
37.54683,55.93337
37.54703,55.9328
37.54728,55.93197
37.54744,55.93128
37.54748,55.93097
37.54749,55.93077
37.54751,55.93062
37.54751,55.93008
37.54747,55.92964
37.54744,55.92941
37.54741,55.92925
37.54733,55.92892
37.54715,55.92828
37.54577,55.9242
37.54567,55.92394
37.54565,55.92377
37.54561,55.9236
37.54552,55.92329
37.54501,55.9221
37.54469,55.9214
37.5442,55.92021
37.54408,55.91978
37.54401,55.91935
37.54399,55.91915
37.54397,55.91859
37.54409,55.91689
37.54411,55.91643
37.54435,55.91443
37.54436,55.91422
37.54437,55.91417
37.54437,55.91412
37.54438,55.91409
37.5444,55.91378
37.5444,55.91358
37.54441,55.9134
37.54439,55.91224
37.54438,55.91217
37.54438,55.91199
37.54435,55.91156
37.54435,55.9114
37.54434,55.91125
37.54429,55.91095
37.54417,55.91053
37.54383,55.90946
37.54373,55.90909
37.54342,55.90815
37.54298,55.90624
37.54297,55.90614
37.54281,55.90538
37.54278,55.90528
37.54278,55.90506
37.54282,55.90494
37.5428,55.90462
37.54289,55.90274
37.54295,55.90221
37.54295,55.90217
37.54305,55.90145
37.54325,55.89941
37.54326,55.8992
37.54325,55.89887
37.54328,55.8984
37.54322,55.89772
37.54322,55.89765
37.54315,55.89693
37.54306,55.8947
37.54305,55.89461
37.54301,55.8944
37.54297,55.89396
37.54293,55.89376
37.54293,55.89369
37.54292,55.89365
37.54292,55.8936
37.54289,55.89352
37.54283,55.89323
37.54275,55.89269
37.54273,55.89239
37.54272,55.89175
37.5427,55.89141
37.5427,55.89103
37.54272,55.89068
37.54269,55.89007
37.54271,55.88962
37.54269,55.88908
37.5427,55.88871
37.54269,55.8886
37.54271,55.88593
37.54262,55.88576
37.54262,55.88517
37.54263,55.88499
37.54274,55.88424
37.54291,55.88359
37.54299,55.88335
37.54353,55.88243
37.54357,55.88234
37.54363,55.88216
37.54491,55.8799
37.54513,55.87954
37.54562,55.87865
37.54574,55.87838
37.54593,55.87804
37.546,55.87789
37.54647,55.87702
37.54661,55.87672
37.54671,55.8764
37.54673,55.87629
37.54679,55.87612
37.5471,55.87507
37.54719,55.87472
37.54722,55.87457
37.54726,55.87442
37.54736,55.87396
37.54735,55.87382
37.54749,55.87311
37.54761,55.87231
37.54764,55.87196
37.54764,55.87163
37.5476,55.87141
37.54754,55.87117
37.54706,55.86962
37.54699,55.86944
37.54689,55.86926
37.54673,55.8689
37.54661,55.86858
37.54656,55.86836
37.54651,55.86823
37.54648,55.86811
37.54644,55.86784
37.54644,55.86756
37.54646,55.86731
37.54652,55.86704
37.5466,55.86681
37.54704,55.86575
37.54711,55.86555
37.5472,55.86534
37.54743,55.86468
37.54756,55.8644
37.54773,55.86413
37.54806,55.86382
37.54811,55.86376
37.54831,55.8636
37.54929,55.86304
37.54935,55.863
37.54946,55.86294
37.54967,55.86281
37.5512,55.86197
37.55239,55.86137
37.55446,55.86027
37.55494,55.86004
37.5587,55.85811
37.55901,55.85797
37.55902,55.85797
37.56011,55.8573
37.56049,55.857
37.5607,55.8568
37.56086,55.85661
37.56091,55.85656
37.56233,55.85483
37.56266,55.85447
37.56336,55.85362
37.56444,55.85238
37.56504,55.85164
37.56506,55.85162
37.56586,55.85066
37.56642,55.84994
37.56675,55.84944
37.56688,55.84927
37.56704,55.84904
37.56714,55.84884
37.56716,55.84875
37.56722,55.84865
37.56757,55.8477
37.56778,55.8472
37.56781,55.84716
37.56786,55.84707
37.56818,55.8462
37.56882,55.84463
37.56959,55.84262
37.5697,55.84214
37.56998,55.84148
37.57021,55.8408
37.57022,55.84066
37.57028,55.84047
37.57059,55.83973
37.57071,55.8394
37.57078,55.83924
37.57085,55.83904
37.57129,55.83802
37.57129,55.83801
37.57174,55.83697
37.57204,55.8362
37.57246,55.83489
37.57247,55.83487
37.57248,55.83484
37.57248,55.83483
37.5725,55.83479
37.57255,55.83462
37.57258,55.83449
37.57259,55.83442
37.5727,55.83393
37.57271,55.83375
37.57273,55.83359
37.57276,55.83265
37.57276,55.82926
37.57271,55.82916
37.57269,55.82838
37.57276,55.82737
37.57275,55.82624
37.57277,55.82579
37.57276,55.82564
37.57275,55.82454
37.57276,55.82446
37.57275,55.82442
37.57275,55.82423
37.57278,55.82346
37.57285,55.82286
37.57292,55.82254
37.57307,55.82206
37.57308,55.82201
37.57311,55.82194
37.57313,55.82186
37.57331,55.82139
37.57334,55.82134
37.57354,55.8209
37.57512,55.81807
37.57549,55.81736
37.57744,55.81384
37.57745,55.81381
37.57783,55.81305
37.57847,55.81196
37.57855,55.81184
37.579,55.81096
37.5805,55.80832
37.58117,55.80726
37.58145,55.80659
37.58155,55.80644
37.58172,55.80612
37.58192,55.80582
37.58205,55.8056
37.58221,55.80536
37.58229,55.80516
37.58246,55.80466
37.58246,55.80459
37.58305,55.80222
37.5831,55.80206
37.58322,55.80154
37.58322,55.80151
37.58325,55.80144
37.58337,55.80102
37.58364,55.79989
37.58368,55.7996
37.5837,55.79951
37.58391,55.79773
37.58403,55.79642
37.58405,55.79632
37.58412,55.79563
37.58413,55.7956
37.58416,55.79547
37.58422,55.79513
37.58424,55.79505
37.58437,55.7948
37.58445,55.7947
37.58454,55.79457
37.58465,55.79445
37.58632,55.79334
37.58715,55.79285
37.58751,55.79257
37.58791,55.79235
37.58806,55.79224
37.58866,55.79185
37.58888,55.79172
37.5892,55.79148
37.58974,55.79101
37.59037,55.79036
37.59066,55.79004
37.5912,55.78953
37.59176,55.78895
37.59275,55.78784
37.59309,55.7875
37.5935,55.78712
37.59384,55.78677
37.5939,55.7867
37.59395,55.78666
37.59424,55.78639
37.59435,55.78626
37.59574,55.785
37.5965,55.78425
37.59669,55.78402
37.59679,55.78395
37.59752,55.78319
37.59803,55.7826
37.59809,55.78254
37.5996,55.78078
37.60009,55.78018
37.60023,55.78004
37.6008,55.77935
37.60087,55.77928
37.60108,55.779
37.60159,55.77837
37.6018,55.77808
37.60203,55.77767
37.60238,55.77715
37.60275,55.77664
37.60314,55.77602
37.60328,55.77573
37.60334,55.77563
37.60351,55.77521
37.60355,55.77506
37.60367,55.77473
37.60379,55.77435
37.60395,55.77377
37.60396,55.77371
37.60402,55.77354
37.60409,55.77343
37.60412,55.77336
37.60428,55.7729
37.60275,55.77259
37.59948,55.7716
37.59885,55.77139
37.5973,55.77077
37.5971,55.77072
37.5966,55.77051
37.59587,55.77018
37.5907,55.7732
37.5896,55.77387
37.58868,55.77438
37.58835,55.77459
37.58549,55.77628
37.58482,55.77665
37.58459,55.77676
37.58421,55.77697
37.58381,55.77716
37.58281,55.77769
37.5816,55.77826
37.581,55.7785
37.57722,55.78033
37.57712,55.78037
37.57409,55.78176
37.57392,55.78183
37.57167,55.78289
37.56832,55.7844
37.56669,55.78517
37.56613,55.7854
37.56578,55.78558
37.54666,55.79404
37.54624,55.79421
37.54103,55.79653
37.53729,55.79815
37.53693,55.79833
37.53678,55.79839
37.53462,55.79936
37.53422,55.79956
37.5341,55.7996
37.53395,55.79967
37.53381,55.79972
37.53241,55.80034
37.53167,55.80064
37.53064,55.80096
37.53054,55.801
37.5304,55.80103
37.52436,55.80265
37.52409,55.80274
37.52382,55.80286
37.52374,55.80289
37.52364,55.80295
37.52359,55.803
37.52246,55.80331
37.52057,55.80376
37.51947,55.80405
37.51804,55.80437
37.51775,55.80442
37.51757,55.80441
37.51747,55.80442
37.51743,55.80442
37.51737,55.80444
37.51532,55.80491
37.50978,55.80636
37.50973,55.80638
37.50955,55.80643
37.5088,55.80673
37.50842,55.80691
37.5082,55.80703
37.50781,55.80727
37.5075,55.8075
37.50725,55.80772
37.50718,55.80779
37.50703,55.80792
37.50649,55.80854
37.50599,55.80918
37.5055,55.80975
37.50389,55.81174
37.50367,55.81203
37.50358,55.81213
37.50338,55.8124
37.50331,55.81248
37.50326,55.81255
37.50324,55.81256
37.50323,55.81258
37.5032,55.81261
37.5031,55.81275
37.50128,55.8149
37.5009,55.81537
37.50089,55.81539
37.5001,55.81637
37.49989,55.81666
37.49899,55.8177
37.49892,55.8178
37.49743,55.81968
37.49683,55.8204
37.4965,55.82085
37.49605,55.8214
37.49602,55.82145
37.49565,55.82187
37.49552,55.8221
37.49531,55.82238
37.4948,55.82301
37.4939,55.82406
37.49285,55.82535
37.49181,55.82656
37.49094,55.82763
37.4908,55.82779
37.4902,55.82854
37.48991,55.82886
37.48881,55.83021
37.48809,55.83113
37.48561,55.83406
37.4853,55.83445
37.48489,55.83492
37.48453,55.83539
37.48432,55.83572
37.48395,55.83619
37.48349,55.83674
37.48309,55.83728
37.48304,55.83734
37.48304,55.83735
37.48254,55.83801
37.48163,55.83916
37.47885,55.84295
37.47826,55.84388
37.47631,55.84671
37.47617,55.84693
37.47478,55.84889
37.47462,55.84914
37.47437,55.8495
37.47419,55.84978
37.47336,55.85094
37.47316,55.85125
37.47267,55.85196
37.47232,55.85242
37.47216,55.85265
37.47198,55.85288
37.47156,55.85352
37.47154,55.85354
37.46983,55.85603
37.46965,55.85626
37.46904,55.85719
37.46842,55.85808
37.46824,55.85837
37.46808,55.8586
37.46799,55.85871
37.46742,55.85959
37.46637,55.86107
37.46598,55.86158
37.46574,55.86193
37.46555,55.86217
37.46542,55.86238
37.46318,55.8657
37.46265,55.86645
37.46212,55.86727
37.46187,55.86761
37.46184,55.86766
37.46149,55.86814
37.46144,55.86824
37.4614,55.8683
37.46131,55.86841
37.4613,55.86844
37.46127,55.86847
37.46125,55.86852
37.46113,55.86869
37.46081,55.86919
37.46065,55.86938
37.46057,55.86949
37.46033,55.86975
37.46033,55.86976
37.45999,55.87007
37.45963,55.87036
37.45911,55.87074
37.45865,55.87114
37.45853,55.8712
37.45809,55.87148
37.45666,55.87246
37.45474,55.87383
37.4535,55.87485
37.45308,55.87517
37.45307,55.87518
37.452,55.87599
37.45071,55.87709
37.45019,55.87757
37.44811,55.87919
37.44798,55.8793
37.44797,55.87943
37.44795,55.87947
37.44792,55.87951
37.4477,55.87969
37.44744,55.87992
37.44726,55.8801
37.44724,55.88017
37.4472,55.88042
37.44723,55.88054
37.4473,55.88072
37.44741,55.88105
37.44747,55.88116
37.44748,55.88119
37.4476,55.88133
37.4477,55.88157
37.44777,55.88168
37.44793,55.88179
37.44803,55.88183
37.44811,55.88187
37.44824,55.88189
37.44826,55.88189
37.44904,55.882
37.44932,55.88206
37.44938,55.8821
37.44945,55.88216
37.45009,55.88224
37.45212,55.88242
37.45254,55.88242
37.4526,55.88243
37.45293,55.88243
37.4549,55.8825
37.45627,55.88249
37.45941,55.88252
37.46199,55.88264
37.46338,55.88276
37.46359,55.88276
37.46455,55.88285
37.46472,55.88281
37.46482,55.8828
37.46534,55.88284
37.46611,55.88294
37.46986,55.88363
37.47166,55.884
37.47412,55.8846
37.47681,55.88531
37.47763,55.88546
37.4785,55.88556
37.47862,55.88558
37.47883,55.88559
37.4803,55.88574
37.48072,55.8858
37.48094,55.88585
37.48134,55.88596
37.48195,55.88617
37.48256,55.88644
37.48287,55.88662
37.48311,55.88678
37.48337,55.887
37.48367,55.88733
37.48379,55.88749
37.48401,55.88797
37.48405,55.88811
37.48421,55.88903
37.48426,55.88939
37.48432,55.88957
37.4845,55.88993
37.48449,55.88998
37.48446,55.89004
37.4844,55.89011
37.48471,55.89054
37.48521,55.89144
37.48523,55.89149
37.48544,55.89217
37.48551,55.8925
37.48552,55.89258
37.48574,55.89339
37.48602,55.89464
37.48605,55.89504
37.4862,55.89562
37.48632,55.89602
37.4865,55.89678
37.48652,55.89706
37.48651,55.89731
37.48652,55.8976
37.48634,55.89869
37.48615,55.89955
37.48578,55.90032
37.48494,55.90144
37.48468,55.90175
37.48441,55.90203
37.48375,55.90264
37.48239,55.90366
37.48178,55.904
37.48088,55.90453
37.47411,55.90832
37.47345,55.90865
37.47327,55.90872
37.4719,55.90954
37.46926,55.91102
37.46102,55.91575
37.46025,55.91623
37.45951,55.91676
37.45839,55.91765
37.45813,55.9179
37.45744,55.91865
37.45716,55.919
37.45678,55.91956
37.45659,55.91986
37.45609,55.92083
37.45526,55.92315
37.45471,55.9248
37.45466,55.92493
37.45465,55.92497
37.45442,55.92564
37.45437,55.92581
37.45305,55.92965
37.45303,55.92973
37.45242,55.93159
37.45241,55.93161
37.45234,55.93184
37.45179,55.93329
37.45172,55.93354
37.45123,55.93494
37.45105,55.93551
37.45083,55.93645
37.45066,55.9368
37.45058,55.93703
37.45045,55.93736
37.44993,55.93891
37.44979,55.93925
37.44947,55.94012
37.44909,55.94093
37.44874,55.94156
37.44816,55.9423
37.44733,55.94321
37.44681,55.94368
37.44623,55.94416
37.44535,55.9448
37.44342,55.94604
37.43958,55.94831
37.43812,55.94921
37.43647,55.9503
37.4332,55.9523
37.43264,55.9526
37.4309,55.95344
37.43057,55.95363
37.42974,55.95403
37.42832,55.95467
37.42715,55.95515
37.42612,55.95548
37.4255,55.95565
37.42388,55.95599
37.42089,55.9565
37.41997,55.95668
37.41426,55.95763
37.40525,55.95923
37.40316,55.95956
37.40186,55.9597
37.40047,55.95977
37.39957,55.95978
37.39911,55.95977
37.399,55.95976
37.39871,55.95975
37.39741,55.95964
37.39626,55.95947
37.39569,55.95937
37.39421,55.95903
37.3938,55.95891
37.393,55.95864
37.39227,55.95835
37.39164,55.95808
37.391,55.95778
37.39026,55.95736
37.38979,55.95706
37.38937,55.95674
37.38836,55.95613
37.38721,55.95554
37.38705,55.95549
37.38677,55.95536
37.38668,55.95533
37.38663,55.9553
37.38659,55.95529
37.38657,55.95528
37.38656,55.95527
37.38654,55.95527
37.3865,55.95525
37.38647,55.95524
37.38636,55.95519
37.38632,55.95516
37.38626,55.95513
37.38618,55.9551
37.38616,55.9551
37.38613,55.95509
37.38609,55.95507
37.38606,55.95506
37.38604,55.95505
37.38601,55.95505
37.38599,55.95504
37.38551,55.95486
37.38529,55.9548
37.38509,55.95473
37.3841,55.95446
37.38404,55.95445
37.38397,55.95443
37.38387,55.95441
37.38379,55.9544
37.38273,55.95418
37.38174,55.95403
37.38033,55.95392
37.37875,55.95388
37.37681,55.95397
37.37459,55.95432
37.37319,55.95466
37.37204,55.95505
37.37042,55.95565
37.36914,55.9562
37.36501,55.95806
37.3611,55.95989
37.36021,55.96027
37.35984,55.96045
37.35706,55.96169
37.35615,55.96206
37.35594,55.96216
37.35579,55.96222
37.3518,55.96403
37.35016,55.96471
37.34807,55.96553
37.34785,55.96563
37.34517,55.96657
37.34408,55.96692
37.34301,55.96724
37.33933,55.96825
37.33932,55.96825
37.33792,55.96864
37.33586,55.96926
37.33381,55.96994
37.33229,55.9705
37.33023,55.97134
37.32966,55.9716
37.32964,55.9716
37.32804,55.97236
37.32799,55.97239
37.3263,55.97326
37.324,55.97455
37.32056,55.97658
37.31737,55.97868
37.31506,55.98032
37.31496,55.98038
37.31104,55.98321
37.31031,55.98369
37.30839,55.98525
37.30745,55.98616
37.30721,55.98641
37.30714,55.98647
37.30656,55.98706
37.30608,55.98758
37.30528,55.9886
37.30155,55.99295
37.30145,55.99308
37.28804,56.00866
37.28762,56.00912
37.28743,56.00945
37.27565,56.02307
37.27465,56.02418
37.27378,56.02525
37.27331,56.02588
37.27274,56.02672
37.27234,56.02739
37.27161,56.02875
37.27121,56.0296
37.27071,56.03076
37.27009,56.03284
37.27009,56.03285
37.26997,56.03338
37.26982,56.03391
37.2695,56.03494
37.26927,56.03587
37.26903,56.03657
37.2688,56.03734
37.2688,56.03736
37.26873,56.03758
37.2687,56.03771
37.26829,56.03912
37.26829,56.03913
37.26826,56.03925
37.26817,56.03951
37.26807,56.03985
37.26768,56.04085
37.26734,56.04166
37.26689,56.04257
37.2665,56.04321
37.26606,56.04399
37.26517,56.04526
37.26475,56.04579
37.26415,56.04651
37.2634,56.04736
37.26287,56.04793
37.2626,56.04819
37.48771,55.81057
37.48582,55.81091
37.48462,55.81116
37.48349,55.81136
37.48334,55.81138
37.48306,55.81145
37.4802,55.81202
37.47931,55.81217
37.4751,55.81301
37.47469,55.81311
37.4719,55.8139
37.47144,55.81405
37.47011,55.81445
37.46419,55.81607
37.46393,55.81615
37.46134,55.81684
37.4612,55.81689
37.4588,55.81762
37.45853,55.81771
37.45745,55.81803
37.45192,55.81992
37.44994,55.82046
37.44971,55.82053
37.44831,55.82089
37.4483,55.82089
37.44686,55.82127
37.44509,55.82166
37.44029,55.82293
37.44013,55.82296
37.43797,55.8235
37.43794,55.82351
37.43792,55.82351
37.43659,55.82382
37.43559,55.82409
37.43237,55.8249
37.43223,55.82493
37.43209,55.82497
37.43179,55.82504
37.43139,55.82515
37.43129,55.82517
37.431,55.82525
37.42946,55.82563
37.4276,55.82606
37.42729,55.82617
37.42429,55.82682
37.42356,55.827
37.42296,55.82728
37.42265,55.8274
37.42244,55.82746
37.42179,55.82758
37.42105,55.82775
37.42025,55.82791
37.41969,55.828
37.41968,55.82801
37.41868,55.82807
37.41841,55.82806
37.41817,55.82807
37.41775,55.82822
37.41705,55.82837
37.41676,55.82842
37.40995,55.82979
37.40877,55.82997
37.40834,55.83007
37.40512,55.83075
37.40505,55.83076
37.40241,55.83133
37.40184,55.83149
37.40179,55.83151
37.4013,55.83161
37.40014,55.83188
37.39934,55.83203
37.3978,55.83222
37.39751,55.83228
37.39607,55.83253
37.3956,55.83263
37.39523,55.83268
37.39511,55.83269
37.39491,55.83272
37.39471,55.83274
37.39467,55.83275
37.39409,55.83284
37.39321,55.8328
37.39282,55.83283
37.39276,55.83283
37.3927,55.83284
37.39267,55.83285
37.39261,55.83285
37.3924,55.83289
37.39206,55.83292
37.39196,55.83294
37.39186,55.83295
37.39157,55.833
37.39092,55.83314
37.39019,55.83334
37.38983,55.83345
37.38931,55.83363
37.38897,55.83378
37.38873,55.83394
37.38857,55.83401
37.38845,55.8342
37.38826,55.83436
37.38818,55.83445
37.38807,55.83462
37.38795,55.83484
37.38791,55.83495
37.3879,55.83502
37.38788,55.83511
37.38785,55.83531
37.38789,55.83542
37.3878,55.83583
37.38768,55.83651
37.38761,55.83683
37.38757,55.83707
37.38754,55.83719
37.3875,55.83753
37.3874,55.83809
37.38733,55.83837
37.38729,55.83849
37.38709,55.83898
37.387,55.83917
37.3868,55.83951
37.38642,55.84001
37.38636,55.84007
37.38608,55.84038
37.38582,55.84064
37.38559,55.84085
37.38531,55.84113
37.38506,55.84135
37.38463,55.84167
37.38438,55.84182
37.38433,55.84186
37.38377,55.84223
37.38359,55.84233
37.383,55.8427
37.38241,55.84302
37.38196,55.84324
37.38193,55.84326
37.38068,55.84387
37.38051,55.84396
37.38031,55.84405
37.37983,55.84429
37.37937,55.84449
37.37847,55.84492
37.37837,55.84496
37.37809,55.84509
37.37792,55.84518
37.37688,55.84568
37.37369,55.8473
37.37321,55.84751
37.36949,55.84938
37.36877,55.84972
37.3683,55.84992
37.36809,55.85005
37.36798,55.8501
37.36764,55.85028
37.36753,55.85035
37.36745,55.85038
37.36647,55.85082
37.36621,55.85096
37.36617,55.85097
37.36384,55.85212
37.36243,55.85279
37.36158,55.85322
37.36034,55.85382
37.35977,55.85411
37.35839,55.85478
37.35805,55.85496
37.35492,55.85649
37.35438,55.85674
37.354,55.85695
37.35362,55.85713
37.35348,55.85719
37.35344,55.85722
37.35322,55.85732
37.35299,55.85744
37.35286,55.8575
37.35261,55.85764
37.3526,55.85765
37.35236,55.85777
37.35182,55.85806
37.35149,55.85825
37.3511,55.85849
37.35079,55.8587
37.35071,55.85877
37.35037,55.85902
37.34978,55.85952
37.34972,55.85956
37.34841,55.8607
37.34837,55.86074
37.3483,55.8608
37.348,55.86109
37.3479,55.8612
37.34769,55.86147
37.34753,55.86172
37.34736,55.86194
37.34714,55.86218
37.34683,55.86248
37.34679,55.86254
37.34615,55.86325
37.34596,55.86344
37.34583,55.86356
37.34581,55.86359
37.34519,55.8641
37.34437,55.86469
37.34222,55.86614
37.3421,55.8662
37.34169,55.8665
37.33874,55.86847
37.3381,55.86886
37.33778,55.86907
37.33766,55.86914
37.33719,55.86944
37.33713,55.86947
37.33705,55.86953
37.3352,55.87073
37.33414,55.87139
37.33385,55.87156
37.33299,55.87211
37.33274,55.8723
37.33245,55.8725
37.33213,55.87276
37.33201,55.87287
37.33174,55.87315
37.33101,55.87395
37.33093,55.87405
37.33074,55.87424
37.33056,55.87439
37.33024,55.87461
37.32976,55.87488
37.32968,55.87493
37.32918,55.87517
37.32852,55.87552
37.32833,55.87564
37.32731,55.87623
37.32624,55.87682
37.3255,55.87726
37.32422,55.87799
37.32241,55.87907
37.32229,55.87913
37.32054,55.88017
37.31862,55.88136
37.31848,55.88144
37.31736,55.88213
37.31684,55.88242
37.31526,55.8834
37.31344,55.88469
37.31325,55.88481
37.31296,55.88496
37.31291,55.88499
37.31263,55.88511
37.31257,55.88514
37.31002,55.88611
37.30473,55.88802
37.30332,55.88858
37.30267,55.88888
37.30254,55.88893
37.30089,55.88975
37.29891,55.89088
37.29836,55.89121
37.29787,55.89153
37.29735,55.89181
37.29681,55.89208
37.29666,55.89214
37.2964,55.89223
37.29625,55.89227
37.29624,55.89228
37.29622,55.89228
37.29594,55.89235
37.29577,55.89238
37.29524,55.89245
37.29493,55.89248
37.29171,55.89289
37.29162,55.89291
37.28943,55.8932
37.28881,55.89331
37.28802,55.8935
37.28784,55.89355
37.2877,55.89358
37.28689,55.89383
37.2861,55.89412
37.28565,55.89431
37.28558,55.89435
37.28359,55.89531
37.28341,55.89539
37.28174,55.8962
37.27837,55.89777
37.27815,55.89788
37.27754,55.89815
37.27674,55.89845
37.27639,55.89857
37.27602,55.89868
37.27593,55.8987
37.27591,55.89871
37.27585,55.89872
37.27574,55.89875
37.27563,55.89877
37.27562,55.89878
37.2751,55.89889
37.27243,55.89933
37.27225,55.89935
37.26916,55.89981
37.26878,55.89988
37.26862,55.89992
37.26833,55.89998
37.26789,55.90009
37.26756,55.90019
37.26714,55.90035
37.26678,55.90051
37.26555,55.90115
37.26552,55.90116
37.26479,55.90155
37.26466,55.90161
37.26414,55.9019
37.26331,55.90232
37.26166,55.90321
37.26075,55.90364
37.26017,55.90394
37.25993,55.90404
37.25985,55.90408
37.2587,55.90441
37.25657,55.9051
37.25618,55.90519
37.25611,55.90521
37.25586,55.90525
37.25563,55.90527
37.25528,55.90528
37.25443,55.90523
37.25403,55.90522
37.24571,55.90572
37.24534,55.90575
37.2434,55.90584
37.24285,55.90589
37.24267,55.90593
37.24232,55.90599
37.24133,55.90626
37.23685,55.90762
37.23676,55.90764
37.23319,55.90874
37.23259,55.90889
37.23195,55.90901
37.22876,55.90951
37.22436,55.91013
37.22378,55.91029
37.22321,55.91054
37.22215,55.91126
37.2218,55.91148
37.2218,55.91149
37.21957,55.91267
37.21827,55.91338
37.21751,55.91377
37.21604,55.91461
37.21561,55.9149
37.21529,55.9151
37.21501,55.91526
37.21489,55.91532
37.21289,55.91617
37.2088,55.91781
37.20838,55.91803
37.20664,55.91859
37.19999,55.92058
37.19991,55.9206
37.19962,55.92069
37.19916,55.92085
37.19891,55.92096
37.19866,55.92109
37.19823,55.92134
37.19802,55.92148
37.19711,55.92205
37.19693,55.9222
37.19689,55.92225
37.19679,55.92241
37.19675,55.92251
37.19673,55.92274
37.19669,55.92417
37.19662,55.92513
37.19654,55.92541
37.19643,55.92562
37.19516,55.92742
37.19493,55.92768
37.19492,55.9277
37.19416,55.92876
37.19231,55.93085
37.19212,55.93105
37.19201,55.93114
37.19174,55.93139
37.19159,55.93151
37.1911,55.93181
37.18939,55.93277
37.18916,55.93293
37.1891,55.93296
37.18705,55.93428
37.1857,55.93511
37.18509,55.93552
37.18496,55.93559
37.18481,55.93566
37.18454,55.93576
37.18418,55.93587
37.18381,55.93597
37.18379,55.93597
37.18066,55.93669
37.1801,55.9368
37.17991,55.93682
37.17895,55.93686
37.17767,55.93688
37.17754,55.93691
37.17648,55.93694
37.17521,55.93693
37.17461,55.93696
37.17451,55.93697
37.17202,55.93704
37.17183,55.93702
37.17018,55.93714
37.16959,55.93725
37.16884,55.93745
37.16457,55.93874
37.16358,55.93906
37.16259,55.93933
37.16217,55.9394
37.16188,55.93943
37.16122,55.93941
37.16051,55.93932
37.16047,55.93932
37.1581,55.93903
37.15752,55.93902
37.15736,55.93903
37.1569,55.93908
37.15603,55.93922
37.1554,55.93934
37.15508,55.93938
37.15441,55.93941
37.14923,55.93924
37.14836,55.93916
37.14687,55.93893
37.14499,55.93861
37.14445,55.93856
37.14426,55.93855
37.14402,55.93856
37.14326,55.93868
37.14191,55.93895
37.1408,55.9392
37.1403,55.93938
37.14019,55.93943
37.13998,55.93955
37.13979,55.93968
37.13918,55.94023
37.13913,55.94027
37.13859,55.94075
37.1385,55.94082
37.13845,55.94085
37.13839,55.9409
37.13808,55.94111
37.13781,55.94127
37.13701,55.94165
37.13488,55.94261
37.13294,55.94353
37.13183,55.94401
37.13182,55.94401
37.13033,55.94472
37.13008,55.94485
37.12987,55.94499
37.12975,55.94508
37.12956,55.94525
37.12925,55.94561
37.12794,55.94729
37.12791,55.94732
37.1266,55.94897
37.12647,55.94915
37.12633,55.94936
37.12615,55.94975
37.12606,55.95
37.12594,55.95039
37.12588,55.95053
37.12574,55.95091
37.12567,55.95105
37.1256,55.95122
37.12559,55.95123
37.12554,55.95132
37.1254,55.95148
37.12518,55.95166
37.12495,55.95183
37.12494,55.95184
37.12442,55.95219
37.123,55.95321
37.12283,55.95334
37.1211,55.95455
37.12093,55.95469
37.12076,55.95479
37.12072,55.95481
37.12051,55.95494
37.12044,55.95497
37.11944,55.95552
37.1192,55.95564
37.11897,55.95577
37.11847,55.95599
37.11695,55.9567
37.11621,55.95702
37.1152,55.95737
37.11403,55.95771
37.11402,55.95771
37.11311,55.95803
37.11015,55.95928
37.10897,55.95974
37.10847,55.95992
37.10773,55.96024
37.10739,55.96041
37.10718,55.96058
37.10647,55.96121
37.10642,55.96126
37.10512,55.96244
37.10493,55.96263
37.10468,55.96294
37.10455,55.96314
37.10441,55.96338
37.10439,55.96343
37.10407,55.96404
37.10397,55.96421
37.10332,55.96544
37.10317,55.96569
37.10295,55.96598
37.10287,55.96605
37.10281,55.96612
37.10187,55.96697
37.10179,55.96705
37.10056,55.96817
37.09743,55.97116
37.09663,55.97188
37.09594,55.97239
37.09575,55.97254
37.09381,55.97397
37.09319,55.97446
37.09118,55.97597
37.09057,55.97635
37.09046,55.97641
37.09,55.97661
37.08825,55.97722
37.08156,55.97938
37.07751,55.9806
37.07625,55.98103
37.07371,55.98201
37.07287,55.98238
37.07151,55.9831
37.07084,55.9835
37.07015,55.98388
37.07002,55.98394
37.06962,55.98407
37.06915,55.98419
37.06904,55.98421
37.06874,55.98428
37.06474,55.98507
37.06119,55.98564
37.0601,55.98592
37.05912,55.98615
37.05748,55.98661
37.05746,55.98661
37.05301,55.98784
37.04822,55.98889
37.04739,55.98909
37.04678,55.98926
37.04634,55.9894
37.04538,55.98975
37.04488,55.98996
37.04432,55.99025
37.04216,55.99145
37.04139,55.99192
37.04093,55.99227
37.04051,55.99263
37.0403,55.99284
37.0402,55.99293
37.04013,55.99301
37.03911,55.99443
37.03698,55.99757
37.03568,55.99953
37.03526,56.0001
37.03507,56.00029
37.03485,56.00047
37.03446,56.00075
37.0341,56.00099
37.0337,56.00123
37.03281,56.0018
37.0328,56.00181
37.03261,56.00194
37.03185,56.0024
37.03105,56.00293
37.02896,56.00424
37.0289,56.00438
37.02825,56.00485
37.02842,56.00496
37.02846,56.00499
37.02858,56.00506
37.02859,56.00507
37.02876,56.00517
37.02877,56.00518
37.0289,56.00527
37.02907,56.00541
37.02921,56.00555
37.02933,56.00569
37.02948,56.00595
37.02952,56.00608
37.02955,56.00626
37.02955,56.00637
